pmid,title,firstAuthor,authors,affiliations,link
41143996,[Endocardial left ventricular pacing in 2025].,Seifert Martin,Seifert Martin; Georgi Christian; Jankowska Paulina; Bannehr Marwin; Butter Christian,"Abteilung für Kardiologie, Immanuel Klinikum Bernau und Herzzentrum Brandenburg - Universitätsklinikum der Medizinischen Hochschule Brandenburg Theodor Fontane, Ladeburger Straße 17, 16321, Bernau bei Berlin, Deutschland. martin.seifert@mhb-fontane.de. | Abteilung für Kardiologie, Immanuel Klinikum Bernau und Herzzentrum Brandenburg - Universitätsklinikum der Medizinischen Hochschule Brandenburg Theodor Fontane, Ladeburger Straße 17, 16321, Bernau bei Berlin, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41143996/
41143966,"[Necrotizing fasciitis, part 1 : Possibilities and limitations of imaging diagnostics].",Grieser Thomas,Grieser Thomas,"Klinik für Diagnostische und Interventionelle Radiologie, Universitätsklinikum Augsburg, Stenglinstraße 2, 86156, Augsburg, Deutschland. thomas.grieser@gmx.com.",https://pubmed.ncbi.nlm.nih.gov/41143966/
41143896,[Anticoagulation in the setting of skin surgery].,Fidorra Shanice,Fidorra Shanice; Susok Laura; Dengler Sonja,"Klinik für Dermatologie, Klinikum Dortmund, Universität Witten/Herdecke, Beurhausstr. 40, 44137, Dortmund, Deutschland. Shaniceeleni.fidorra@klinikumdo.de. | Klinik für Dermatologie, Klinikum Dortmund, Universität Witten/Herdecke, Beurhausstr. 40, 44137, Dortmund, Deutschland. | Klinik für Dermatologie, St. Josef-Hospital, Ruhr-Universität Bochum, Bochum, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41143896/
41139732,[Basic principles of reconstructive dermatosurgery in the head and neck region].,Felcht Moritz,Felcht Moritz,"Zentrum für Dermatochirurgie, St. Josefskrankenhaus, Landhausstr. 25, 69115, Heidelberg, Deutschland. m.felcht@st.josefskrankenhaus.de.",https://pubmed.ncbi.nlm.nih.gov/41139732/
41139709,[Functional outcomes after robot-assisted laparoscopic prostatectomy (RALP) vs. open radical retropubic prostatectomy (RRP): critical analysis in the context of current evidence].,Mandal Subhajit,Mandal Subhajit; Huber Johannes,"Klinik für Urologie, Universitätsklinikum Heidelberg, Standort Heidelberg, Im Neuenheimer Feld 420, 69120, Heidelberg, Deutschland. subhajit.mandal@med.uni-heidelberg.de. | Klinik für Urologie, Universitätsklinikum Heidelberg, Standort Heidelberg, Im Neuenheimer Feld 420, 69120, Heidelberg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41139709/
41136791,[Digital treatment of fibromyalgia].,Hügle Thomas,Hügle Thomas,"Abteilung Rheumatologie, Universitätsspital Lausanne (CHUV), Universität Lausanne, Avenue Pierre-Decker 4, 1011, Lausanne, Schweiz. Thomas.Hugle@chuv.ch.",https://pubmed.ncbi.nlm.nih.gov/41136791/
41136769,[Erythema multiforme versus Sweet's syndrome].,Kirsten Stefanie,Kirsten Stefanie,"Hautarztpraxis Dr. Kirsten-Wabersich, Göltzschtalstr. 56, 08209, Auerbach/Vogtland, Deutschland. stefanie.storch@web.de.",https://pubmed.ncbi.nlm.nih.gov/41136769/
41136768,[Physical training for fracture prevention : Evidence- and consensus-based practice recommendations of the updated DVO guideline].,Kemmler Wolfgang,Kemmler Wolfgang; Schoene Daniel; Kohl Matthias; Thomasius Friederike; Jakob Franz; Kerschan-Schindl Katharina; Lange Uwe; Becker Clemens; Peters Stefan; von Stengel Simon,"Institut für Radiologie, Universitäts-Klinikum Erlangen, Henkestraße 91, 91052, Erlangen, Deutschland. wolfgang.kemmler@fau.de. | Institut für Radiologie, Universitäts-Klinikum Erlangen, Henkestraße 91, 91052, Erlangen, Deutschland. | Abteilung für Geriatrie und Klinik für geriatrische Rehabilitation, Robert-Bosch-Krankenhaus, Stuttgart, Deutschland. | Department of Health, Medical and Life Sciences, Fachhochschule Furtwangen, Furtwangen, Deutschland. | Dachverband Osteologie (DVO), Essen, Deutschland. | Österreichische Gesellschaft für Knochen- und Mineralstoffwechsel, Wien, Österreich. | Universitäts-Klinik für Physikalische Medizin, Rehabilitation und Arbeitsmedizin, Medizinische Universität Wien, Wien, Österreich. | Comprehensive Center of Musculoskeletal Disorders (CCMSD), Universitätsklinikum AKH Wien LG-R, Wien, Österreich. | Deutsche Gesellschaft für Physikalische Medizin und Rehabilitation, Dresden, Deutschland. | Unit Digitale Geriatrie, Geriatrisches Zentrum, Universitätsklinikum Heidelberg, Heidelberg, Deutschland. | Institut für Sportwissenschaft, Universität der Bundeswehr, München, Neubiberg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41136768/
41136680,[Navigation in troubled waters: lung separation in childhood].,Müller Matthias,Müller Matthias,"Klinik für Anästhesiologie, operative Intensivmedizin und Schmerztherapie, Universitätsklinikum Gießen und Marburg GmbH, Standort Gießen, Rudolf-Buchheim-Str. 7, 35392, Gießen, Deutschland. matthias.f.mueller@chiru.med.uni-giessen.de. | Hessisches Kinderherzzentrum, Gießen, Deutschland. matthias.f.mueller@chiru.med.uni-giessen.de.",https://pubmed.ncbi.nlm.nih.gov/41136680/
41134376,[Geriatrie rehabilitation in different settings].,Benzinger P,Benzinger P; Bauer J M; Werner C; Grund S,"Geriatrisches Zentrum am Universitätsklinikum Heidelberg, Medizinische Fakultät Heidelberg, Universität Heidelberg, Rohrbacher Straße 149, 69126, Heidelberg, Deutschland. petra.benzinger@agaplesion.de. | Institut für Gesundheit und Generationen, Hochschule für Angewandte Wissenschaften Kempten, Bahnhofstraße 61, 87435, Kempten, Deutschland. petra.benzinger@agaplesion.de. | Geriatrisches Zentrum am Universitätsklinikum Heidelberg, Medizinische Fakultät Heidelberg, Universität Heidelberg, Rohrbacher Straße 149, 69126, Heidelberg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41134376/
41134361,[Liver tumors: differential diagnosis and pitfalls].,Straub Beate K,Straub Beate K,"Institut für Pathologie, Universitätsmedizin Mainz, Langenbeckstr. 1, 55131, Mainz, Deutschland. beate.straub@unimedizin-mainz.de.",https://pubmed.ncbi.nlm.nih.gov/41134361/
41134360,[Focus on young researchers : A new section in Pathology].,Maier Julia,Maier Julia; Englert Nils; Bobe Stefanie,"Institut für Pathologie, Universitätsklinikum Ulm, Ulm, Deutschland. | Pathologisches Institut, Universitätsklinikum Heidelberg, Heidelberg, Deutschland. | Translational Spatial Profiling Center (TSPC), Universitätsklinikum Heidelberg, Heidelberg, Deutschland. | Translational Lung Research Center (TLRC), Mitglied des Deutschen Zentrums für Lungenforschung (DZL), Heidelberg, Deutschland. | Gerhard-Domagk-Institut für Pathologie, Universitätsklinikum Münster, Albert-Schweitzer-Campus 1, Gebäude D17, 48149, Münster, Deutschland. Stefanie.Bobe@ukmuenster.de. | European Institute for Molecular Imaging, Universität Münster, Münster, Deutschland. Stefanie.Bobe@ukmuenster.de.",https://pubmed.ncbi.nlm.nih.gov/41134360/
41134359,[Treatment concepts for of the distal femoral fractures-Management strategy of periprosthetic distal femoral fractures].,Spering Christopher,Spering Christopher; Lehmann Wolfgang,"Klinik für Unfallchirurgie, Orthopädie und Plastische Chirurgie, Universitätsmedizin Göttingen, Robert-Koch-Straße 40, 37075, Göttingen, Deutschland. christopher.spering@med.uni-goettingen.de. | Klinik für Unfallchirurgie, Orthopädie und Plastische Chirurgie, Universitätsmedizin Göttingen, Robert-Koch-Straße 40, 37075, Göttingen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41134359/
41134358,"S2k-Leitlinie „Konservative, operative und rehabilitative Versorgung bei Bandscheibenvorfällen mit radikulärer Symptomatik“.",Schmidt René,Schmidt René,"",https://pubmed.ncbi.nlm.nih.gov/41134358/
41134357,[AI-assisted image analysis-Computer vision and machine learning in surgery].,Eckhoff Jennifer A,Eckhoff Jennifer A; Bruns Christiane J,"Klinik für Allgemein‑, Viszeral‑, Thorax- und Transplantations Chirurgie, Uniklinik Köln, Kerpener Straße 62, 50937, Köln, Deutschland. Jennifer.eckhoff@uk-koeln.de. | Klinik für Allgemein‑, Viszeral‑, Thorax- und Transplantations Chirurgie, Uniklinik Köln, Kerpener Straße 62, 50937, Köln, Deutschland. christiane.bruns@uk-koeln.de.",https://pubmed.ncbi.nlm.nih.gov/41134357/
41134333,[Development of a prelaryngeal mass 10 years after revision surgery for a thyroglossal duct cyst].,Treccosti A,Treccosti A; Hoffmann T K,"Klinik für Hals-Nasen-Ohrenheilkunde, Kopf- und Halschirurgie, Universitätsklinikum Ulm, Frauensteige 12, 89077, Ulm, Deutschland. andreas.treccosti@uniklinik-ulm.de. | Klinik für Hals-Nasen-Ohrenheilkunde, Kopf- und Halschirurgie, Universitätsklinikum Ulm, Frauensteige 12, 89077, Ulm, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41134333/
41134329,[A treacherous pet].,Baldini Livia,Baldini Livia; Sugimoto Kiyoshi; Karrer Urs; Alisa Delila; Osthoff Michael,"Medizinische Poliklinik/Infektiologie, Kantonsspital Winterthur, Brauerstr. 15, 8400, Winterthur, Schweiz. baldini@hin.ch. | Tösstalpraxis Turbenthal, Bahnhofstrasse 6, 8488, Turbenthal, Schweiz. baldini@hin.ch. | Medizinische Poliklinik/Infektiologie, Kantonsspital Winterthur, Brauerstr. 15, 8400, Winterthur, Schweiz. | Klinik für Innere Medizin, Kantonsspital Winterthur, Brauerstr. 15, 8400, Winterthur, Schweiz.",https://pubmed.ncbi.nlm.nih.gov/41134329/
41134315,Mitteilungen des Berufsverbandes der Deutschen Radiologie.,"","","",https://pubmed.ncbi.nlm.nih.gov/41134315/
41134314,[Traumatic spinal lesions].,Reith W,Reith W,"Klinik für Diagnostische und Interventionelle Neuroradiologie, Universitätsklinikum des Saarlandes, Kirrberger Straße, 66424, Homburg-Saar, Deutschland. Wolfgang.Reith@uniklinikum-saarland.de.",https://pubmed.ncbi.nlm.nih.gov/41134314/
41132088,[Reasons given by students with university entrance qualification to study for nursing training and against nursing studies - Results of an E-Survey].,Reuschenbach Bernd,Reuschenbach Bernd; Dauer Bettina; Müller Johanna C; Blumenschein Julia; Großmann Daniel,"Katholische Stiftungshochschule, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41132088/
41131265,Cannabis-Rezept ohne Beratung?,Facharztmagazine Redaktion,Facharztmagazine Redaktion,"Springer Medizin Verlag GmbH, Aschauer Str. 30, 81549, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131265/
41131264,Ohne Orthese schneller wieder fit.,Neubacher Daniel,Neubacher Daniel,"Freier Medizinjournalist, 61440, Oberursel, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131264/
41131263,CDI-Rezidiven früh vorbeugen.,Klein Friederike,Klein Friederike,"Wissenschaftliche Fachkommunikation, 25813, Husum, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131263/
41131262,Brennnesselblätter-Extrakt unterstützt die Arthrosetherapie.,Facharztmagazine Redaktion,Facharztmagazine Redaktion,"Springer Medizin Verlag GmbH, Aschauer Str. 30, 81549, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131262/
41131261,Heilerde hilft natürlich.,Dikken Birke,Dikken Birke,"Freie Medizinjournalistin, Meppen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131261/
41131260,"Kalium senken, RAAS-Inhibitor beibehalten.",Grätzel von Grätz Philipp,Grätzel von Grätz Philipp,"Freier Medizinjournalist, 10119, Berlin, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131260/
41131259,Wahl des optimalen DOAK für Ältere.,Manych Matthias,Manych Matthias,"Wissenschaftsjournalist, Berlin, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131259/
41131258,CKD: Herpes-Zoster-Impfung ist ein Muss.,Stiefelhagen Peter,Stiefelhagen Peter,"Freier Medizinjournalist, 82302, Starnberg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131258/
41131257,[Autoimmune diseases in type 1 diabetes: Often overlooked?].,Schaaf Ludwig,Schaaf Ludwig; Ehrmann Korbinian,"Max-Planck-Institut für Psychiatrie, Städt. Klinikum München GmbH/Klinikum Schwabing, Kölner Platz 1, 80804, München, Deutschland. schaaf@psych.mpg.de. | Ingenieur der Lebensmitteltechnologie, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131257/
41131256,[Giant cell arteritis - When should the GP consider it?].,Labinsky Hannah,Labinsky Hannah; Schmalzing Marc,"Universitätsklinikum Würzburg, Rheumatologie, Klinik II, Josef-Schneider-Straße 2, 97080, Würzburg, Deutschland. rheuma_sekretariat@ukw.de. | Universitätsklinikum Würzburg, Rheumatologie, Klinik II, Josef-Schneider-Straße 2, 97080, Würzburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131256/
41131255,[Diagnostics and therapy of atopic Dermatitis].,Willers Charlotte,Willers Charlotte; Augustin Matthias,"Universitätsklinikum Hamburg-Eppendorf, Institut für Versorgungsforschung in der Dermatologie und bei Pflegeberufen, Martinistr. 52, D-20246, Hamburg, Deutschland. c.willers@uke.de. | Institut f. Versorgungsforschung in der Dermatologie, Universitätsklinikum Hamburg Eppendorf/UKE, Martinistr. 52, 20246, Hamburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131255/
41131254,[A Case That Catches the Eye: When Skin Color Obscures the Diagnosis].,Vanegas Ramirez Andrea,Vanegas Ramirez Andrea; Matthies Lars,"Tropendermatologische Sprechstunde, Bernhard-Nocht-Institut für Tropenmedizin, Bernhard-Nocht-Str. 74, 20359, Hamburg, Deutschland. vanegas@bnitm.de. | Bernhard-Nocht-Institut für Tropenmedizin, Bernhard-Nocht-Str. 74, 20359, Hamburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131254/
41131253,[A practical approach for management of hidradenitis suppurativa in primary care].,Frost Carolin Elisabeth,Frost Carolin Elisabeth; Ocker Lennart; Bechara Falk Georges,"Klinik für Dermatologie, Venerologie und Allergologie, Ruhr-Universität Bochum, Gudrunstraße 56, 44791, Bochum, Deutschland. carolin.frost@klinikum-bochum.de. | Klinik für Dermatologie, Allergologie und Venerologie, St. Josef-Hospital, Gudrunstraße 56, 44791, Bochum, Deutschland. | Klinik für Dermatologie/Venerologie/Allergologie, Universitätsklinikum der Ruhr-Universität Bochum, Gudrunstr. 56, 44791, Bochum, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131253/
41131252,[Diagnosis and management of precancerous skin lesions in general practice].,Kirchberger Michael Constantin,Kirchberger Michael Constantin; Heppt Markus Vincent,"Hautarztzentrum Ingolstadt, Schlüterstr. 3a, 85057, Ingolstadt, Deutschland. | Labor für Dermatopathologie, Oralpathologie und Molekularpathologie, Dermpath München, Bayerstr. 69, 80335, München, Deutschland. Heppt@dermpath-muenchen.de.",https://pubmed.ncbi.nlm.nih.gov/41131252/
41131251,Primärarztsystem: Ärzte erhöhen den Druck.,Gabriel Matthias,Gabriel Matthias,"Ärzte Zeitung, Neu-Isenburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131251/
41131250,Bei diesem Mann stößt die Übersetzungs-App an ihre Grenzen.,Urch Thomas,Urch Thomas,"Facharzt für Allgemeinmedizin, Am Rosengarten 6, 25554, Wilster, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131250/
41131249,Da kommen nicht nur Winde aus ihrem Hinterteil.,Bernhardt Tanja,Bernhardt Tanja,"Fachärztin für Innere Medizin, 63755, Alzenau, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131249/
41131248,So verhindern Sie die Streichung der Nr. 4 GOÄ.,Walbert Helmut,Walbert Helmut,"Facharzt für Allgemeinmedizin, Medizinjournalist und Betriebswirt Medizin, Würzburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131248/
41131247,Fehler bei der Abrechnung nach EBM vermeiden.,Walbert Helmut,Walbert Helmut,"Facharzt für Allgemeinmedizin, Medizinjournalist und Betriebswirt Medizin, Würzburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131247/
41131246,Ab wann existiert eine neue GKV-Leistung?,Wortmann Martin,Wortmann Martin; Heyer Cornelius,"Freier Medizinjournalist, JurAgentur, 34131, Kassel, Deutschland. | Springer Medizin Verlag GmbH, Aschauer Str. 30, 81549, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131246/
41131245,Digitalisierung in Arztpraxen nimmt richtig Fahrt auf.,Frisch Julia,Frisch Julia,"Ärzte Zeitung, Neu-Isenburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131245/
41131244,Als wäre sie ausgepeitscht worden.,Heyer Cornelius,Heyer Cornelius,"Springer Medizin Verlag GmbH, Aschauer Str. 30, 81549, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131244/
41131243,Bei resistenter Hypertonie auch auf blutdrucksteigernde Medikation achten!,Zidek Walter,Zidek Walter,"Meoclinic, Friedrichstr. 71, 10117, Berlin, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131243/
41131242,"Kein Unterhautfettgewebe, Blutzucker außer Kontrolle.",Heyer Cornelius,Heyer Cornelius,"Springer Medizin Verlag GmbH, Aschauer Str. 30, 81549, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131242/
41131241,Verhindert Metformin den Glukokortikoid-Diabetes?,Müssig Karsten,Müssig Karsten,"Klinik für Innere Medizin, Gastroenterologie und Diabetologie, Franziskus-Hospital Harderberg / Niels-Stensen-Kliniken, Alte Rothenfelder Str. 23, 49124, Georgsmarienhütte, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131241/
41131240,An der Hinterwand des Nasopharynx wächst ein Tumor.,Heyer Cornelius,Heyer Cornelius,"Springer Medizin Verlag GmbH, Aschauer Str. 30, 81549, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131240/
41131239,Semaglutid künftig Option bei Fettleber?,Jaawan Samir,Jaawan Samir,"Klinik für Gastroenterologie, gastrointestinale Onkologie und Endokrinologi, Universitätsmedizin Göttingen, Robert-Koch-Str. 40, 37075, Göttingen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41131239/
41131238,Karotisstenose: Oft reicht die medikamentöse Therapie.,Große Gerrit M,Große Gerrit M,"Klinik und Poliklinik für Neurologie, Universitätsspital Basel, Petersgraben 4, 4031, Basel, Schweiz.",https://pubmed.ncbi.nlm.nih.gov/41131238/
